id,facility_id,medicine_id,order_date,expected_delivery_date,actual_delivery_date,quantity,status
ord_fac_0013_med_ringer_s_lactate_0002,fac_0013,med_ringer_s_lactate,2026-04-28,2026-05-09,2026-05-09,1015.9,delivered
ord_fac_0013_med_ringer_s_lactate_0003,fac_0013,med_ringer_s_lactate,2026-05-19,2026-05-26,2026-05-26,1123.5,delivered
ord_fac_0013_med_ringer_s_lactate_0004,fac_0013,med_ringer_s_lactate,2026-06-09,2026-06-16,2026-06-16,1113.3,delivered
ord_fac_0013_med_ringer_s_lactate_0005,fac_0013,med_ringer_s_lactate,2026-06-30,2026-07-05,2026-07-15,1074.4,delayed
ord_fac_0013_med_ringer_s_lactate_0006,fac_0013,med_ringer_s_lactate,2026-07-21,2026-07-27,2026-07-27,1140.0,delivered
ord_fac_0013_med_ringer_s_lactate_0007,fac_0013,med_ringer_s_lactate,2026-08-11,2026-08-17,2026-08-17,1005.4,delivered
ord_fac_0013_med_ringer_s_lactate_0008,fac_0013,med_ringer_s_lactate,2026-09-01,2026-09-07,,841.2,in_transit
ord_fac_0013_med_isoniazid_0000,fac_0013,med_isoniazid,2026-03-17,2026-03-26,2026-03-26,647.6,delivered
ord_fac_0013_med_isoniazid_0001,fac_0013,med_isoniazid,2026-04-07,2026-04-10,2026-04-10,711.3,delivered
ord_fac_0013_med_isoniazid_0002,fac_0013,med_isoniazid,2026-04-28,2026-05-08,2026-05-09,722.2,delivered
ord_fac_0013_med_isoniazid_0003,fac_0013,med_isoniazid,2026-05-19,2026-05-27,2026-05-27,583.5,delivered
ord_fac_0013_med_isoniazid_0004,fac_0013,med_isoniazid,2026-06-09,2026-06-14,2026-06-14,600.3,delivered
ord_fac_0013_med_isoniazid_0005,fac_0013,med_isoniazid,2026-06-30,2026-07-06,2026-07-06,697.2,delivered
ord_fac_0013_med_isoniazid_0006,fac_0013,med_isoniazid,2026-07-21,2026-07-29,2026-07-29,594.0,delivered
ord_fac_0013_med_isoniazid_0007,fac_0013,med_isoniazid,2026-08-11,2026-08-21,2026-08-21,826.0,delivered
ord_fac_0013_med_isoniazid_0008,fac_0013,med_isoniazid,2026-09-01,2026-09-07,2026-09-07,641.3,delivered
ord_fac_0014_med_amoxicillin_0000,fac_0014,med_amoxicillin,2026-03-17,2026-03-25,2026-03-24,78.5,delivered
ord_fac_0014_med_amoxicillin_0001,fac_0014,med_amoxicillin,2026-04-07,2026-04-11,2026-04-10,63.1,delivered
ord_fac_0014_med_amoxicillin_0002,fac_0014,med_amoxicillin,2026-04-28,2026-05-04,2026-05-05,70.2,delivered
ord_fac_0014_med_amoxicillin_0003,fac_0014,med_amoxicillin,2026-05-19,2026-05-24,2026-05-23,65.2,delivered
ord_fac_0014_med_amoxicillin_0004,fac_0014,med_amoxicillin,2026-06-09,2026-06-15,2026-06-15,80.5,delivered
ord_fac_0014_med_amoxicillin_0005,fac_0014,med_amoxicillin,2026-06-30,2026-07-07,2026-07-12,83.4,delayed
ord_fac_0014_med_amoxicillin_0006,fac_0014,med_amoxicillin,2026-07-21,2026-07-28,2026-07-28,80.6,delivered
ord_fac_0014_med_amoxicillin_0007,fac_0014,med_amoxicillin,2026-08-11,2026-08-19,2026-08-19,64.3,delivered
ord_fac_0014_med_amoxicillin_0008,fac_0014,med_amoxicillin,2026-09-01,2026-09-10,2026-09-10,69.0,delivered
ord_fac_0014_med_paracetamol_0000,fac_0014,med_paracetamol,2026-03-17,2026-03-25,2026-03-25,164.6,delivered
ord_fac_0014_med_paracetamol_0001,fac_0014,med_paracetamol,2026-04-07,2026-04-15,2026-04-14,205.8,delivered
ord_fac_0014_med_paracetamol_0002,fac_0014,med_paracetamol,2026-04-28,2026-05-10,2026-05-09,176.5,delivered
ord_fac_0014_med_paracetamol_0003,fac_0014,med_paracetamol,2026-05-19,2026-05-21,2026-05-21,156.4,delivered
ord_fac_0014_med_paracetamol_0004,fac_0014,med_paracetamol,2026-06-09,2026-06-16,2026-06-16,195.0,delivered
ord_fac_0014_med_paracetamol_0005,fac_0014,med_paracetamol,2026-06-30,2026-07-08,2026-07-08,190.9,delivered
ord_fac_0014_med_paracetamol_0006,fac_0014,med_paracetamol,2026-07-21,2026-07-28,2026-08-07,152.0,delayed
ord_fac_0014_med_paracetamol_0007,fac_0014,med_paracetamol,2026-08-11,2026-08-18,2026-08-18,181.0,delivered
ord_fac_0014_med_paracetamol_0008,fac_0014,med_paracetamol,2026-09-01,2026-09-08,2026-09-08,185.2,delivered
ord_fac_0014_med_oral_rehydration_salts_0000,fac_0014,med_oral_rehydration_salts,2026-03-17,2026-03-26,2026-03-26,206.5,delivered
ord_fac_0014_med_oral_rehydration_salts_0001,fac_0014,med_oral_rehydration_salts,2026-04-07,2026-04-13,2026-04-18,230.5,delayed
ord_fac_0014_med_oral_rehydration_salts_0002,fac_0014,med_oral_rehydration_salts,2026-04-28,2026-05-10,2026-05-10,184.1,delivered
ord_fac_0014_med_oral_rehydration_salts_0003,fac_0014,med_oral_rehydration_salts,2026-05-19,2026-05-26,2026-05-26,240.0,delivered
ord_fac_0014_med_oral_rehydration_salts_0004,fac_0014,med_oral_rehydration_salts,2026-06-09,2026-06-17,2026-06-16,168.3,delivered
ord_fac_0014_med_oral_rehydration_salts_0005,fac_0014,med_oral_rehydration_salts,2026-06-30,2026-07-05,2026-07-06,214.4,delivered
ord_fac_0014_med_oral_rehydration_salts_0006,fac_0014,med_oral_rehydration_salts,2026-07-21,2026-07-28,2026-07-27,213.8,delivered
ord_fac_0014_med_oral_rehydration_salts_0007,fac_0014,med_oral_rehydration_salts,2026-08-11,2026-08-20,2026-08-20,211.9,delivered
ord_fac_0014_med_oral_rehydration_salts_0008,fac_0014,med_oral_rehydration_salts,2026-09-01,2026-09-07,2026-09-07,222.6,delivered
ord_fac_0014_med_insulin_0000,fac_0014,med_insulin,2026-03-17,2026-03-23,2026-03-23,90.0,delivered
ord_fac_0014_med_insulin_0001,fac_0014,med_insulin,2026-04-07,2026-04-12,2026-04-12,123.4,delivered
ord_fac_0014_med_insulin_0002,fac_0014,med_insulin,2026-04-28,2026-05-07,2026-05-07,123.6,delivered
ord_fac_0014_med_insulin_0003,fac_0014,med_insulin,2026-05-19,2026-05-24,2026-05-24,87.8,delivered
ord_fac_0014_med_insulin_0004,fac_0014,med_insulin,2026-06-09,2026-06-18,2026-06-18,109.8,delivered
ord_fac_0014_med_insulin_0005,fac_0014,med_insulin,2026-06-30,2026-07-06,2026-07-06,121.8,delivered
ord_fac_0014_med_insulin_0006,fac_0014,med_insulin,2026-07-21,2026-07-27,2026-07-28,97.8,delivered
ord_fac_0014_med_insulin_0007,fac_0014,med_insulin,2026-08-11,2026-08-14,2026-08-22,97.9,delayed
ord_fac_0014_med_insulin_0008,fac_0014,med_insulin,2026-09-01,2026-09-07,2026-09-07,124.6,delivered
ord_fac_0014_med_salbutamol_0000,fac_0014,med_salbutamol,2026-03-17,2026-03-22,2026-03-22,77.1,delivered
ord_fac_0014_med_salbutamol_0001,fac_0014,med_salbutamol,2026-04-07,2026-04-12,2026-04-12,87.9,delivered
ord_fac_0014_med_salbutamol_0002,fac_0014,med_salbutamol,2026-04-28,2026-05-02,2026-05-02,82.9,delivered
ord_fac_0014_med_salbutamol_0003,fac_0014,med_salbutamol,2026-05-19,2026-05-25,2026-05-25,90.3,delivered
ord_fac_0014_med_salbutamol_0004,fac_0014,med_salbutamol,2026-06-09,2026-06-14,2026-06-15,74.2,delivered
ord_fac_0014_med_salbutamol_0005,fac_0014,med_salbutamol,2026-06-30,2026-07-07,2026-07-06,102.0,delivered
ord_fac_0014_med_salbutamol_0006,fac_0014,med_salbutamol,2026-07-21,2026-07-29,2026-07-29,75.9,delivered
ord_fac_0014_med_salbutamol_0007,fac_0014,med_salbutamol,2026-08-11,2026-08-15,2026-08-15,75.2,delivered
ord_fac_0014_med_salbutamol_0008,fac_0014,med_salbutamol,2026-09-01,2026-09-09,2026-09-09,105.4,delivered
ord_fac_0014_med_ciprofloxacin_0000,fac_0014,med_ciprofloxacin,2026-03-17,2026-03-25,2026-03-25,77.1,delivered
ord_fac_0014_med_ciprofloxacin_0001,fac_0014,med_ciprofloxacin,2026-04-07,2026-04-13,2026-04-13,66.2,delivered
ord_fac_0014_med_ciprofloxacin_0002,fac_0014,med_ciprofloxacin,2026-04-28,2026-05-04,2026-05-05,56.4,delivered
ord_fac_0014_med_ciprofloxacin_0003,fac_0014,med_ciprofloxacin,2026-05-19,2026-05-25,2026-05-25,77.3,delivered
ord_fac_0014_med_ciprofloxacin_0004,fac_0014,med_ciprofloxacin,2026-06-09,2026-06-13,2026-06-13,64.1,delivered
ord_fac_0014_med_ciprofloxacin_0005,fac_0014,med_ciprofloxacin,2026-06-30,2026-07-08,2026-07-08,65.6,delivered
ord_fac_0014_med_ciprofloxacin_0006,fac_0014,med_ciprofloxacin,2026-07-21,2026-07-26,2026-07-26,82.3,delivered
ord_fac_0014_med_ciprofloxacin_0007,fac_0014,med_ciprofloxacin,2026-08-11,2026-08-21,2026-08-29,82.9,delayed
ord_fac_0014_med_ciprofloxacin_0008,fac_0014,med_ciprofloxacin,2026-09-01,2026-09-10,2026-09-10,55.5,delivered
ord_fac_0014_med_diazepam_0000,fac_0014,med_diazepam,2026-03-17,2026-03-24,2026-03-24,133.6,delivered
ord_fac_0014_med_diazepam_0001,fac_0014,med_diazepam,2026-04-07,2026-04-18,2026-04-18,155.4,delivered
ord_fac_0014_med_diazepam_0002,fac_0014,med_diazepam,2026-04-28,2026-05-07,2026-05-07,150.8,delivered
ord_fac_0014_med_diazepam_0003,fac_0014,med_diazepam,2026-05-19,2026-05-27,2026-05-27,155.7,delivered
ord_fac_0014_med_diazepam_0004,fac_0014,med_diazepam,2026-06-09,2026-06-13,2026-06-14,170.8,delivered
ord_fac_0014_med_diazepam_0005,fac_0014,med_diazepam,2026-06-30,2026-07-04,2026-07-04,130.9,delivered
ord_fac_0014_med_diazepam_0006,fac_0014,med_diazepam,2026-07-21,2026-07-26,2026-07-26,142.0,delivered
ord_fac_0014_med_diazepam_0007,fac_0014,med_diazepam,2026-08-11,2026-08-21,2026-08-21,147.6,delivered
ord_fac_0014_med_diazepam_0008,fac_0014,med_diazepam,2026-09-01,2026-09-11,2026-09-11,134.9,delivered
ord_fac_0014_med_folic_acid_0000,fac_0014,med_folic_acid,2026-03-17,2026-03-20,2026-03-20,171.3,delivered
ord_fac_0014_med_folic_acid_0001,fac_0014,med_folic_acid,2026-04-07,2026-04-14,2026-04-14,178.8,delivered
ord_fac_0014_med_folic_acid_0002,fac_0014,med_folic_acid,2026-04-28,2026-05-07,2026-05-07,140.5,delivered
ord_fac_0014_med_folic_acid_0003,fac_0014,med_folic_acid,2026-05-19,2026-05-25,2026-05-25,125.2,delivered
ord_fac_0014_med_folic_acid_0004,fac_0014,med_folic_acid,2026-06-09,2026-06-16,2026-06-16,167.1,delivered
ord_fac_0014_med_folic_acid_0005,fac_0014,med_folic_acid,2026-06-30,2026-07-07,2026-07-07,137.1,delivered
ord_fac_0014_med_folic_acid_0006,fac_0014,med_folic_acid,2026-07-21,2026-07-29,2026-07-28,172.5,delivered
ord_fac_0014_med_folic_acid_0007,fac_0014,med_folic_acid,2026-08-11,2026-08-16,2026-08-16,166.7,delivered
ord_fac_0014_med_folic_acid_0008,fac_0014,med_folic_acid,2026-09-01,2026-09-08,2026-09-08,162.7,delivered
ord_fac_0014_med_artesunate_0000,fac_0014,med_artesunate,2026-03-17,2026-03-21,2026-03-21,107.8,delivered
ord_fac_0014_med_artesunate_0001,fac_0014,med_artesunate,2026-04-07,2026-04-14,2026-04-14,121.9,delivered
ord_fac_0014_med_artesunate_0002,fac_0014,med_artesunate,2026-04-28,2026-05-03,2026-05-03,145.6,delivered
ord_fac_0014_med_artesunate_0003,fac_0014,med_artesunate,2026-05-19,2026-05-26,2026-05-27,156.6,delivered
ord_fac_0014_med_artesunate_0004,fac_0014,med_artesunate,2026-06-09,2026-06-15,2026-06-15,147.1,delivered
ord_fac_0014_med_artesunate_0005,fac_0014,med_artesunate,2026-06-30,2026-07-06,2026-07-06,156.7,delivered
ord_fac_0014_med_artesunate_0006,fac_0014,med_artesunate,2026-07-21,2026-07-28,2026-08-01,130.8,delayed
ord_fac_0014_med_artesunate_0007,fac_0014,med_artesunate,2026-08-11,2026-08-19,2026-08-19,113.1,delivered
ord_fac_0014_med_artesunate_0008,fac_0014,med_artesunate,2026-09-01,2026-09-07,2026-09-07,134.3,delivered
ord_fac_0014_med_oxytocin_0000,fac_0014,med_oxytocin,2026-03-17,2026-03-23,2026-03-23,98.6,delivered
ord_fac_0014_med_oxytocin_0001,fac_0014,med_oxytocin,2026-04-07,2026-04-15,2026-04-15,106.3,delivered
ord_fac_0014_med_oxytocin_0002,fac_0014,med_oxytocin,2026-04-28,2026-05-06,2026-05-06,137.8,delivered
ord_fac_0014_med_oxytocin_0003,fac_0014,med_oxytocin,2026-05-19,2026-05-27,2026-05-28,132.4,delivered
ord_fac_0014_med_oxytocin_0004,fac_0014,med_oxytocin,2026-06-09,2026-06-16,2026-06-16,112.7,delivered
ord_fac_0014_med_oxytocin_0005,fac_0014,med_oxytocin,2026-06-30,2026-07-06,2026-07-09,108.2,delayed
ord_fac_0014_med_oxytocin_0006,fac_0014,med_oxytocin,2026-07-21,2026-07-31,2026-07-31,139.9,delivered
ord_fac_0014_med_oxytocin_0007,fac_0014,med_oxytocin,2026-08-11,2026-08-17,2026-08-27,119.2,delayed
ord_fac_0014_med_oxytocin_0008,fac_0014,med_oxytocin,2026-09-01,2026-09-07,2026-09-07,98.8,delivered
ord_fac_0014_med_ringer_s_lactate_0000,fac_0014,med_ringer_s_lactate,2026-03-17,2026-03-21,2026-03-21,208.6,delivered
ord_fac_0014_med_ringer_s_lactate_0001,fac_0014,med_ringer_s_lactate,2026-04-07,2026-04-13,2026-04-13,163.4,delivered
ord_fac_0014_med_ringer_s_lactate_0002,fac_0014,med_ringer_s_lactate,2026-04-28,2026-05-03,2026-05-04,199.7,delivered
ord_fac_0014_med_ringer_s_lactate_0003,fac_0014,med_ringer_s_lactate,2026-05-19,2026-05-28,2026-05-29,185.0,delivered
ord_fac_0014_med_ringer_s_lactate_0004,fac_0014,med_ringer_s_lactate,2026-06-09,2026-06-13,2026-06-13,184.5,delivered
ord_fac_0014_med_ringer_s_lactate_0005,fac_0014,med_ringer_s_lactate,2026-06-30,2026-07-08,2026-07-08,221.2,delivered
ord_fac_0014_med_ringer_s_lactate_0006,fac_0014,med_ringer_s_lactate,2026-07-21,2026-07-26,2026-07-26,202.9,delivered
ord_fac_0014_med_ringer_s_lactate_0007,fac_0014,med_ringer_s_lactate,2026-08-11,2026-08-20,2026-08-22,175.4,delayed
ord_fac_0014_med_ringer_s_lactate_0008,fac_0014,med_ringer_s_lactate,2026-09-01,2026-09-06,2026-09-06,186.6,delivered
ord_fac_0014_med_isoniazid_0000,fac_0014,med_isoniazid,2026-03-17,2026-03-25,2026-03-25,159.0,delivered
ord_fac_0014_med_isoniazid_0001,fac_0014,med_isoniazid,2026-04-07,2026-04-18,2026-04-18,194.8,delivered
ord_fac_0014_med_isoniazid_0002,fac_0014,med_isoniazid,2026-04-28,2026-05-09,2026-05-09,188.5,delivered
ord_fac_0014_med_isoniazid_0003,fac_0014,med_isoniazid,2026-05-19,2026-05-26,2026-05-26,218.2,delivered
ord_fac_0014_med_isoniazid_0004,fac_0014,med_isoniazid,2026-06-09,2026-06-16,2026-06-16,153.2,delivered
ord_fac_0014_med_isoniazid_0005,fac_0014,med_isoniazid,2026-06-30,2026-07-05,2026-07-06,176.7,delivered
ord_fac_0014_med_isoniazid_0006,fac_0014,med_isoniazid,2026-07-21,2026-07-27,2026-07-27,204.6,delivered
ord_fac_0014_med_isoniazid_0007,fac_0014,med_isoniazid,2026-08-11,2026-08-17,2026-08-17,156.7,delivered
ord_fac_0014_med_isoniazid_0008,fac_0014,med_isoniazid,2026-09-01,2026-09-09,2026-09-09,213.9,delivered
ord_fac_0015_med_amoxicillin_0000,fac_0015,med_amoxicillin,2026-03-17,2026-03-19,2026-03-19,121.7,delivered
ord_fac_0015_med_amoxicillin_0001,fac_0015,med_amoxicillin,2026-04-07,2026-04-16,2026-04-24,147.1,delayed
ord_fac_0015_med_amoxicillin_0002,fac_0015,med_amoxicillin,2026-04-28,2026-05-05,2026-05-05,120.8,delivered
ord_fac_0015_med_amoxicillin_0003,fac_0015,med_amoxicillin,2026-05-19,2026-05-25,2026-05-25,173.7,delivered
ord_fac_0015_med_amoxicillin_0004,fac_0015,med_amoxicillin,2026-06-09,2026-06-15,2026-06-15,166.2,delivered
ord_fac_0015_med_amoxicillin_0005,fac_0015,med_amoxicillin,2026-06-30,2026-07-05,2026-07-06,142.6,delivered
ord_fac_0015_med_amoxicillin_0006,fac_0015,med_amoxicillin,2026-07-21,2026-07-26,2026-07-27,156.4,delivered
ord_fac_0015_med_amoxicillin_0007,fac_0015,med_amoxicillin,2026-08-11,2026-08-20,2026-08-20,148.6,delivered
ord_fac_0015_med_amoxicillin_0008,fac_0015,med_amoxicillin,2026-09-01,2026-09-08,2026-09-08,131.7,delivered
ord_fac_0015_med_paracetamol_0000,fac_0015,med_paracetamol,2026-03-17,2026-03-20,2026-03-20,97.2,delivered
ord_fac_0015_med_paracetamol_0001,fac_0015,med_paracetamol,2026-04-07,2026-04-15,2026-04-14,97.6,delivered
ord_fac_0015_med_paracetamol_0002,fac_0015,med_paracetamol,2026-04-28,2026-05-03,2026-05-02,108.2,delivered
ord_fac_0015_med_paracetamol_0003,fac_0015,med_paracetamol,2026-05-19,2026-05-29,2026-05-29,76.9,delivered
ord_fac_0015_med_paracetamol_0004,fac_0015,med_paracetamol,2026-06-09,2026-06-14,2026-06-14,97.6,delivered
ord_fac_0015_med_paracetamol_0005,fac_0015,med_paracetamol,2026-06-30,2026-07-05,2026-07-05,78.5,delivered
ord_fac_0015_med_paracetamol_0006,fac_0015,med_paracetamol,2026-07-21,2026-07-22,2026-08-01,87.9,delayed
ord_fac_0015_med_paracetamol_0007,fac_0015,med_paracetamol,2026-08-11,2026-08-13,2026-08-13,82.0,delivered
ord_fac_0015_med_paracetamol_0008,fac_0015,med_paracetamol,2026-09-01,2026-09-10,2026-09-10,88.6,delivered
ord_fac_0015_med_oral_rehydration_salts_0000,fac_0015,med_oral_rehydration_salts,2026-03-17,2026-03-22,2026-03-23,114.8,delivered
ord_fac_0015_med_oral_rehydration_salts_0001,fac_0015,med_oral_rehydration_salts,2026-04-07,2026-04-14,2026-04-13,107.0,delivered
ord_fac_0015_med_oral_rehydration_salts_0002,fac_0015,med_oral_rehydration_salts,2026-04-28,2026-05-05,2026-05-04,118.4,delivered
ord_fac_0015_med_oral_rehydration_salts_0003,fac_0015,med_oral_rehydration_salts,2026-05-19,2026-05-27,2026-06-05,123.1,delayed
ord_fac_0015_med_oral_rehydration_salts_0004,fac_0015,med_oral_rehydration_salts,2026-06-09,2026-06-15,2026-06-14,139.7,delivered
ord_fac_0015_med_oral_rehydration_salts_0005,fac_0015,med_oral_rehydration_salts,2026-06-30,2026-07-08,2026-07-08,107.5,delivered
ord_fac_0015_med_oral_rehydration_salts_0006,fac_0015,med_oral_rehydration_salts,2026-07-21,2026-07-25,2026-07-25,149.2,delivered
ord_fac_0015_med_oral_rehydration_salts_0007,fac_0015,med_oral_rehydration_salts,2026-08-11,2026-08-18,2026-08-18,126.9,delivered
ord_fac_0015_med_oral_rehydration_salts_0008,fac_0015,med_oral_rehydration_salts,2026-09-01,2026-09-07,2026-09-11,109.2,delayed
ord_fac_0015_med_insulin_0000,fac_0015,med_insulin,2026-03-17,2026-03-20,2026-03-20,113.4,delivered
ord_fac_0015_med_insulin_0001,fac_0015,med_insulin,2026-04-07,2026-04-15,2026-04-15,146.7,delivered
ord_fac_0015_med_insulin_0002,fac_0015,med_insulin,2026-04-28,2026-05-04,2026-05-04,107.0,delivered
ord_fac_0015_med_insulin_0003,fac_0015,med_insulin,2026-05-19,2026-05-24,2026-05-24,129.9,delivered
ord_fac_0015_med_insulin_0004,fac_0015,med_insulin,2026-06-09,2026-06-14,2026-06-14,114.5,delivered
ord_fac_0015_med_insulin_0005,fac_0015,med_insulin,2026-06-30,2026-07-11,2026-07-11,125.6,delivered
ord_fac_0015_med_insulin_0006,fac_0015,med_insulin,2026-07-21,2026-07-31,2026-07-31,158.1,delivered
ord_fac_0015_med_insulin_0007,fac_0015,med_insulin,2026-08-11,2026-08-17,2026-08-17,106.1,delivered
ord_fac_0015_med_insulin_0008,fac_0015,med_insulin,2026-09-01,2026-09-08,2026-09-08,114.4,delivered
ord_fac_0015_med_salbutamol_0000,fac_0015,med_salbutamol,2026-03-17,2026-03-25,2026-03-25,209.9,delivered
ord_fac_0015_med_salbutamol_0001,fac_0015,med_salbutamol,2026-04-07,2026-04-17,2026-04-17,208.3,delivered
ord_fac_0015_med_salbutamol_0002,fac_0015,med_salbutamol,2026-04-28,2026-04-30,2026-04-29,231.6,delivered
ord_fac_0015_med_salbutamol_0003,fac_0015,med_salbutamol,2026-05-19,2026-05-28,2026-05-28,217.5,delivered
ord_fac_0015_med_salbutamol_0004,fac_0015,med_salbutamol,2026-06-09,2026-06-14,2026-06-14,172.0,delivered
ord_fac_0015_med_salbutamol_0005,fac_0015,med_salbutamol,2026-06-30,2026-07-06,2026-07-06,180.2,delivered
ord_fac_0015_med_salbutamol_0006,fac_0015,med_salbutamol,2026-07-21,2026-07-29,2026-07-29,205.2,delivered
ord_fac_0015_med_salbutamol_0007,fac_0015,med_salbutamol,2026-08-11,2026-08-18,2026-08-19,200.3,delivered
ord_fac_0015_med_salbutamol_0008,fac_0015,med_salbutamol,2026-09-01,2026-09-10,2026-09-09,212.9,delivered
ord_fac_0015_med_ciprofloxacin_0000,fac_0015,med_ciprofloxacin,2026-03-17,2026-03-21,2026-03-21,162.1,delivered
ord_fac_0015_med_ciprofloxacin_0001,fac_0015,med_ciprofloxacin,2026-04-07,2026-04-14,2026-04-14,159.9,delivered
ord_fac_0015_med_ciprofloxacin_0002,fac_0015,med_ciprofloxacin,2026-04-28,2026-05-06,2026-05-06,133.6,delivered
ord_fac_0015_med_ciprofloxacin_0003,fac_0015,med_ciprofloxacin,2026-05-19,2026-05-29,2026-05-28,138.1,delivered
ord_fac_0015_med_ciprofloxacin_0004,fac_0015,med_ciprofloxacin,2026-06-09,2026-06-15,2026-06-15,197.2,delivered
ord_fac_0015_med_ciprofloxacin_0005,fac_0015,med_ciprofloxacin,2026-06-30,2026-07-05,2026-07-05,174.4,delivered
ord_fac_0015_med_ciprofloxacin_0006,fac_0015,med_ciprofloxacin,2026-07-21,2026-07-28,2026-07-28,155.3,delivered
ord_fac_0015_med_ciprofloxacin_0007,fac_0015,med_ciprofloxacin,2026-08-11,2026-08-17,2026-08-17,161.0,delivered
ord_fac_0015_med_ciprofloxacin_0008,fac_0015,med_ciprofloxacin,2026-09-01,2026-09-07,2026-09-07,152.3,delivered
ord_fac_0015_med_diazepam_0000,fac_0015,med_diazepam,2026-03-17,2026-03-28,2026-03-28,68.6,delivered
ord_fac_0015_med_diazepam_0001,fac_0015,med_diazepam,2026-04-07,2026-04-16,2026-04-16,65.2,delivered
ord_fac_0015_med_diazepam_0002,fac_0015,med_diazepam,2026-04-28,2026-05-04,2026-05-04,55.3,delivered
ord_fac_0015_med_diazepam_0003,fac_0015,med_diazepam,2026-05-19,2026-05-24,2026-05-24,53.0,delivered
ord_fac_0015_med_diazepam_0004,fac_0015,med_diazepam,2026-06-09,2026-06-16,2026-06-16,74.9,delivered
ord_fac_0015_med_diazepam_0005,fac_0015,med_diazepam,2026-06-30,2026-07-08,2026-07-08,68.0,delivered
ord_fac_0015_med_diazepam_0006,fac_0015,med_diazepam,2026-07-21,2026-08-01,2026-08-01,54.9,delivered
ord_fac_0015_med_diazepam_0007,fac_0015,med_diazepam,2026-08-11,2026-08-14,2026-08-14,70.0,delivered
ord_fac_0015_med_diazepam_0008,fac_0015,med_diazepam,2026-09-01,2026-09-06,2026-09-06,62.1,delivered
ord_fac_0015_med_folic_acid_0000,fac_0015,med_folic_acid,2026-03-17,2026-03-23,2026-03-23,166.8,delivered
ord_fac_0015_med_folic_acid_0001,fac_0015,med_folic_acid,2026-04-07,2026-04-13,2026-04-13,192.7,delivered
ord_fac_0015_med_folic_acid_0002,fac_0015,med_folic_acid,2026-04-28,2026-05-02,2026-05-01,225.6,delivered
ord_fac_0015_med_folic_acid_0003,fac_0015,med_folic_acid,2026-05-19,2026-05-28,2026-06-06,211.5,delayed
ord_fac_0015_med_folic_acid_0004,fac_0015,med_folic_acid,2026-06-09,2026-06-18,2026-06-18,162.7,delivered
ord_fac_0015_med_folic_acid_0005,fac_0015,med_folic_acid,2026-06-30,2026-07-06,2026-07-07,176.4,delivered
ord_fac_0015_med_folic_acid_0006,fac_0015,med_folic_acid,2026-07-21,2026-07-31,2026-07-31,215.4,delivered
ord_fac_0015_med_folic_acid_0007,fac_0015,med_folic_acid,2026-08-11,2026-08-19,2026-08-19,171.4,delivered
ord_fac_0015_med_folic_acid_0008,fac_0015,med_folic_acid,2026-09-01,2026-09-03,2026-09-07,237.9,delayed
ord_fac_0015_med_artesunate_0000,fac_0015,med_artesunate,2026-03-17,2026-03-25,2026-03-25,165.4,delivered
ord_fac_0015_med_artesunate_0001,fac_0015,med_artesunate,2026-04-07,2026-04-13,2026-04-13,217.4,delivered
ord_fac_0015_med_artesunate_0002,fac_0015,med_artesunate,2026-04-28,2026-05-04,2026-05-13,239.9,delayed
ord_fac_0015_med_artesunate_0003,fac_0015,med_artesunate,2026-05-19,2026-05-25,2026-05-25,234.7,delivered
ord_fac_0015_med_artesunate_0004,fac_0015,med_artesunate,2026-06-09,2026-06-20,2026-06-20,235.3,delivered
ord_fac_0015_med_artesunate_0005,fac_0015,med_artesunate,2026-06-30,2026-07-08,2026-07-11,239.5,delayed
ord_fac_0015_med_artesunate_0006,fac_0015,med_artesunate,2026-07-21,2026-07-29,2026-07-29,202.2,delivered
ord_fac_0015_med_artesunate_0007,fac_0015,med_artesunate,2026-08-11,2026-08-16,2026-08-17,203.6,delivered
ord_fac_0015_med_artesunate_0008,fac_0015,med_artesunate,2026-09-01,2026-09-09,2026-09-09,242.7,delivered
ord_fac_0015_med_oxytocin_0000,fac_0015,med_oxytocin,2026-03-17,2026-03-22,2026-03-23,142.5,delivered
ord_fac_0015_med_oxytocin_0001,fac_0015,med_oxytocin,2026-04-07,2026-04-16,2026-04-22,127.2,delayed
ord_fac_0015_med_oxytocin_0002,fac_0015,med_oxytocin,2026-04-28,2026-05-07,2026-05-07,167.8,delivered
ord_fac_0015_med_oxytocin_0003,fac_0015,med_oxytocin,2026-05-19,2026-05-26,2026-05-27,161.6,delivered
ord_fac_0015_med_oxytocin_0004,fac_0015,med_oxytocin,2026-06-09,2026-06-16,2026-06-17,126.7,delivered
ord_fac_0015_med_oxytocin_0005,fac_0015,med_oxytocin,2026-06-30,2026-07-02,2026-07-02,180.6,delivered
ord_fac_0015_med_oxytocin_0006,fac_0015,med_oxytocin,2026-07-21,2026-07-30,2026-08-07,174.1,delayed
ord_fac_0015_med_oxytocin_0007,fac_0015,med_oxytocin,2026-08-11,2026-08-19,2026-08-20,145.7,delivered
ord_fac_0015_med_oxytocin_0008,fac_0015,med_oxytocin,2026-09-01,2026-09-07,2026-09-07,166.5,delivered
ord_fac_0015_med_ringer_s_lactate_0000,fac_0015,med_ringer_s_lactate,2026-03-17,2026-03-23,2026-03-23,170.3,delivered
ord_fac_0015_med_ringer_s_lactate_0001,fac_0015,med_ringer_s_lactate,2026-04-07,2026-04-14,2026-04-14,175.0,delivered
